samples,audio
28000,-2.7448484922381793
28001,-2.7376163278098833
28002,-2.7283746431585603
28003,-2.717100104555859
28004,-2.7037701679689334
28005,-2.6883631015003484
28006,-2.670858007682279
28007,-2.651234845611002
28008,-2.629474452907562
28009,-2.605558567490421
28010,-2.579469849145819
28011,-2.5511919008815043
28012,-2.520709290049418
28013,-2.4880075692228667
28014,-2.453073296813665
28015,-2.4158940574146897
28016,-2.376458481853249
28017,-2.3347562669406403
28018,-2.2907781949032566
28019,-2.24451615248058
28020,-2.195963149675408
28021,-2.145113338141652
28022,-2.0919620291950713
28023,-2.036505711432318
28024,-1.9787420679437016
28025,-1.9186699931051314
28026,-1.8562896089347225
28027,-1.7916022809996275
28028,-1.724610633858707
28029,-1.6553185660267395
28030,-1.5837312644459376
28031,-1.5098552184506535
28032,-1.4336982332112465
28033,-1.3552694426431988
28034,-0.2745793217676892
28035,-0.19163969850996798
28036,-0.10646376492201648
28037,-0.019066087816131616
28038,0.07053738120377429
28039,0.1623292963261847
28040,0.25629090874415195
28041,0.35240205850828626
28042,0.45064116703301865
28043,0.5509852302683832
28044,0.6534098125493393
28045,0.7578890411344243
28046,-0.13560439855471385
28047,-0.02709926698160159
28048,0.08337422617998758
28049,0.1957844194549474
28050,-0.6899018022797885
28051,0.4262809911127895
28052,0.5442967747023466
28053,0.6641080689379278
28054,1.785675940878071
28055,1.9089600062132468
28056,2.0339184320892216
28057,4.1605079407395795
28058,5.288683813935284
28059,5.418399898258798
28060,5.549608611209892
28061,7.68226094814989
28062,7.816306490090678
28063,7.951693412334452
28064,8.08836849396972
28065,7.226277128228668
28066,6.365363333710565
28067,5.505569766475443
28068,3.6468377330118167
28069,2.7891072040817915
28070,2.932316829446438
28071,0.07640395347384477
28072,0.22130463163179837
28073,-1.6330463521334648
28074,-1.486715467131412
28075,-2.3397704167738276
28076,-2.1922801185338407
28077,-2.0443146830178813
28078,0.10405460784843745
28079,0.2527553235189868
28080,2.4017139084083476
28081,4.550855706353037
28082,4.700104985949675
28083,7.849384966766497
28084,9.99861784642405
28085,11.147724828540467
28086,12.296626151536021
28087,12.445241118291218
28088,14.59348812665209
28089,12.74128470077581
28090,11.888547523309143
28091,11.035192468391749
28092,9.181134635475706
28093,9.326288383952114
28094,6.470567368575052
28095,4.6138845756725715
28096,4.756152360133839
28097,1.8972824831609856
28098,1.037186150773639
28099,2.1757740530535283
28100,0.3129564041160853
28101,0.44864298279524206
28102,3.5827431740271813
28103,4.715166010918175
28104,3.845820217481161
28105,7.974614252025075
28106,9.10145635118043
28107,9.226254574544145
28108,12.348916849925974
28109,13.469351019178408
28110,13.587464884591387
28111,13.703166255832572
28112,12.816362997413483
28113,13.926963076661195
28114,9.03487461217482
28115,10.140005922745528
28116,9.24226557671818
28117,4.341562441772371
28118,5.437805735100056
28119,2.5309050739564825
28120,0.620770526560741
28121,-1.2926873366783314
28122,-1.2095573916354834
28123,-0.1299279086667262
28124,-1.0538865005568558
28125,-0.9815200702427767
28126,1.087085241661069
28127,2.1518441095084073
28128,3.2126720754108957
28129,5.269485602144411
28130,6.322202126144051
28131,8.370740110559623
28132,9.415019098343095
28133,10.454959765339115
28134,10.490483973349452
28135,10.521514823141796
28136,10.547976707373174
28137,10.569795363397883
28138,9.586897925929625
28139,8.599212979527213
28140,7.606670610873041
28141,5.609202460813247
28142,4.606741776128283
28143,3.5992234610024196
28144,2.586584128160563
28145,1.5687621496405257
28146,1.5456977071688596
28147,1.5173328421081274
28148,0.48361150494343663
28149,1.444479604275958
28150,1.399885055291041
28151,2.3497778276685644
28152,2.2941099929030107
28153,3.232835771000812
28154,4.16591157652247
28155,5.093296063936988
28156,5.014950172256192
28157,4.930837168916536
28158,6.840922692876091
28159,5.745174796894465
28160,5.643563988963578
28161,5.536063272857242
28162,5.422648187767743
28163,4.303296846997721
28164,3.1779899756758656
28165,3.0467109474651184
28166,1.9094458202323261
28167,0.7661833706485306
28168,0.6169151276893299
28169,0.46163540500506933
28170,-0.6996586678691076
28171,-0.8669671154929542
28172,-1.040287087719828
28173,-1.2196128321432975
28174,-1.4049356678201264
28175,-1.5962439602976979
28176,-1.7935230979735146
28177,-0.99675546981394
28178,-1.2059204444588596
28179,-1.4209943507384248
28180,-0.64195045962754
28181,-0.8687589676631697
28182,-0.10138698184901607
28183,-0.3397985060715065
28184,-0.5839544290503849
28185,-0.833812513846631
28186,-1.0893273889497261
28187,-1.3504505409656344
28188,-1.61713030892617
28189,-1.889311880239696
28190,-2.166937288302368
28191,-2.4499454117883714
28192,-3.7382719756368337
28193,-4.03184955375228
28194,-4.330607573434702
28195,-4.634472321554428
28196,-4.94336695248616
28197,-5.25721149781564
28198,-5.575922877831514
28199,-5.899414914814055
28200,-6.227598348131422
28201,-5.560380851153234
28202,-6.897667049990208
28203,-5.23935854406761
28204,-6.585353928539347
28205,-6.935548818548325
28206,-7.289835875337791
28207,-6.648104834217254
28208,-8.010242534385522
28209,-8.376132950612238
28210,-9.745657226778224
28211,-8.118693711273771
28212,-11.495117994252933
28213,-11.87480294674059
28214,-12.257618761588025
28215,-14.643432996271423
28216,-17.032110617526577
28217,-13.423514047811869
28218,-15.8175032135903
28219,-18.213935595420132
28220,-17.612666279842458
28221,-15.013548013052654
28222,-17.41643125634159
28223,-19.821164243291022
28224,-17.227593038706416
28225,-16.635561599268968
28226,-19.044911835887493
28227,-17.455483677729454
28228,-16.86711513790901
28229,-17.2796423808088
28230,-16.6928997910107
28231,-17.106720043809617
28232,-17.520934177282943
