samples,audio
28130,-220.59431657627124
28131,-302.0175722701682
28132,-110.636016293068
28133,669.5514562966514
28134,1440.546026374242
28135,874.3489498584931
28136,1095.9615567939934
28137,2776.3852504065303
28138,2488.6215061324115
28139,1987.6718706224808
28140,2848.5379607216055
28141,3865.2214624243948
28142,3188.724129807905
28143,3151.0477839420846
28144,3061.194311778697
28145,4152.165665019456
28146,2792.9638589640917
28147,3095.590971339054
28148,2762.0491411075504
28149,2396.3405672616113
28150,1408.467507596834
28151,1491.4322774704792
28152,409.23724854355487
28153,601.8848475075372
28154,-318.6224452036604
28155,-171.2820967158441
28156,-856.091523030228
28157,-861.0480903520574
28158,-909.1491164315889
28159,-936.3918719168378
28160,-1467.773581717518
28161,-435.29142637962536
28162,-307.9425434700893
28163,-144.72402897093957
28164,194.36706131755136
28165,17.33371036530184
28166,1138.1789384929748
28167,838.9058019451785
28168,661.5173914568718
28169,1165.0168308134882
28170,1275.4072754053195
28171,270.691910776688
28172,431.8739511704389
28173,211.95663806827747
28174,445.943238727487
28175,-631.1629552854492
28176,-839.3586295637779
28177,-702.6404483314379
28178,-1340.005055915506
28179,-2408.449078219581
28180,-2450.969124197572
28181,-2751.561787327323
28182,-3308.22364708353
28183,-3404.9512704093722
28184,-3436.741213186299
28185,-2894.5900217013905
28186,-3042.4942341117135
28187,-2641.4503819050483
28188,-2774.4549913564124
28189,-1821.5045849797607
28190,-1454.5956829742693
28191,-1333.7248046645664
28192,-1343.8884699342905
28193,-94.08320065234898
28194,-464.3055220912489
28195,-466.5519643368533
28196,171.18093631104966
28197,546.8966359480153
28198,-237.40141831532776
28199,445.2902102775506
28200,429.97494677161217
28201,4.656203155124558
28202,4.337377027475327
28203,226.0218502805301
28204,395.71298779413337
28205,202.4141361463304
28206,1274.1286223388797
28207,1949.8597525386085
28208,887.6108108351661
28209,1974.3850580156932
28210,3039.1857303569104
28211,1850.0160384351245
28212,1718.8791659546266
28213,3370.778268594926
28214,2948.716472877257
28215,2518.6968750507735
28216,2614.7225399988038
28217,3636.796500165541
28218,3253.921754503511
28219,2380.1012674421218
28220,2905.337967877613
28221,2193.6347481846506
28222,1014.9944632498378
28223,1220.4199295273584
28224,623.9139241169437
28225,4.479183864368679
28226,541.1184044846223
28227,-393.1657602921068
28228,71.62930044850395
28229,-748.4938460031199
28230,-454.53267676533915
28231,-456.48471412699087
28232,-605.3475262858055
28233,-1403.1187280635284
28234,344.20401840229283
28235,-446.3769970101305
28236,72.14046694809986
28237,-157.24139772516787
28238,916.4795511184775
28239,506.3054052029272
28240,14.238205275759583
28241,10.279940579688628
28242,1174.4325483472164
28243,-498.3020866815682
28244,-651.9221327180855
28245,-271.42581136133504
28246,-25.811398010982998
28247,-857.0772222575426
28248,-1157.2216682497046
28249,-543.2431750388879
28250,-1071.1402369010732
28251,-2154.911403635977
28252,-1715.5552808436394
28253,-1927.0705301784778
28254,-3567.455869580858
28255,-2882.7100734862315
28256,-2561.83197301191
28257,-2980.8204561214843
28258,-3514.6744677669462
28259,-1949.3930100085324
28260,-1786.9751421123167
28261,-2347.4199806255624
28262,-1897.7266994298614
28263,-536.8945297720586
28264,-1513.9227602729748
28265,-997.8107369139203
28266,-79.55786300101045
28267,-320.1635991072653
28268,-606.6274629924999
28269,527.0509704990084
28270,-188.12793043693227
28271,-126.16385441764896
28272,-435.0565467046099
28273,391.19419098779645
28274,-599.4114992943273
28275,-735.8735315087732
28276,53.808124640532924
28277,191.6334439834277
28278,454.60234618549
28279,1562.7146960720502
28280,654.9703039741607
28281,1352.3689260964566
28282,2841.910264906793
28283,1780.5939695475822
28284,1577.4196362686816
