samples,audio
28000,-2.839772998531375
28001,-2.06824894854137
28002,-2.2978432090713703
28003,-2.5284919508484864
28004,-2.7601322231137075
28005,-2.9927019599652196
28006,-2.2261399862273215
28007,-2.460386022849791
28008,-2.6953806918427645
28009,-1.9310655207523184
28010,-2.1673829466819767
28011,-1.4042763198655148
28012,-1.6416899067965325
28013,-1.879568892920373
28014,-1.1178593848940528
28015,-1.3565084124199425
28016,-1.5954639296590711
28017,-0.8346748162299757
28018,-1.0740908777991933
28019,-1.3136628462694393
28020,-0.5533423795716841
28021,-0.793082061067425
28022,-0.03283539856743545
28023,-0.27255682297345984
28024,0.4877983134506394
28025,0.24827373917178086
28026,0.008912265837929922
28027,0.7697557910790742
28028,0.5308453016521444
28029,1.2922208769230537
28030,2.053921692679001
28031,1.8159860252641113
28032,2.5784512560314248
28033,2.3413538761041703
28034,2.1047294914392722
28035,2.868612828185965
28036,2.633037738332378
28037,3.3980372056328143
28038,3.1636433518085614
28039,2.9298874430148754
28040,3.6967998965668425
28041,3.464410287916781
28042,4.232747357875837
28043,2.001839020072353
28044,0.7717123686396237
28045,1.5423936861255987
28046,0.3139084516171069
28047,-0.9137186509288382
28048,-1.1404637241540678
28049,-1.36630364857609
28050,-2.591216073680126
28051,-2.8151794088337567
28052,-3.0381728140316095
28053,-3.2601761904774365
28054,-3.481170171010929
28055,-3.701136110386619
28056,-2.920056075412111
28057,-3.1379128349529326
28058,-2.3546898498111615
28059,-2.5703712624850636
28060,-1.7849418868167772
28061,-1.9983871975351404
28062,-1.2106933197006624
28063,-1.421847018059597
28064,-0.6318356863139831
28065,-0.8406473363144915
28066,-0.04827058718279531
28067,-0.25469465437019956
28068,-0.45990933865910044
28069,-0.6639050151138415
28070,-0.8666726219874317
28071,-1.0682036495904654
28072,-1.2684901291286073
28073,-1.467524621514821
28074,-1.6653002061625068
28075,-1.861810469765591
28076,-2.0570494950715013
28077,-2.251011849652908
28078,-2.44369257468398
28079,-2.6350871737268244
28080,-2.8251916015337244
28081,-3.014002252870603
28082,-3.2015159513670994
28083,-3.3877299383985235
28084,-3.5726418620048532
28085,-2.756249765851827
28086,-2.9385520782390877
28087,-3.1195476011601952
28088,-2.299235499419275
28089,-2.4776152898088952
28090,-1.6546868303536932
28091,-1.8304503096241644
28092,-2.004906236124869
28093,-1.1780554277612767
28094,-1.3498990013893133
28095,-1.5204383624515323
28096,-1.6896751947038249
28097,-0.8576114500363552
28098,-1.0242493383923819
28099,-1.1895913177884871
28100,-0.35364008443961303
28101,-0.5163985629922427
28102,-0.6778698968688994
28103,0.1619425612728964
28104,0.003035258964251497
28105,-0.15459554677179188
28106,-0.3109537802400597
28107,-0.46604353801884457
28108,0.3801309199661089
28109,0.22756517923674302
28110,0.0762546794245722
28111,0.9261947227970166
28112,0.7773804826459809
28113,0.6298070115365997
28114,1.4834692494141155
28115,1.3383620315670095
28116,1.1944800964445434
28117,1.0518180933269923
28118,0.9103705898469299
28119,0.7701320793600317
28120,1.6310969881639235
28121,1.4932596825637177
28122,1.3566144757829526
28123,0.22115563471873712
28124,0.08687738654001453
28125,-0.046226074872111944
28126,-0.17816058264287893
28127,-0.3089319907820649
28128,-0.43854616822264925
28129,-0.5670089930205957
28130,-0.6943263467163567
28131,-0.8205041088586054
28132,-0.9455481516906112
28133,-1.069464334999603
28134,-1.1922585011293672
28135,-1.3139364701562548
28136,-0.434504035228682
28137,-0.5539669580701299
28138,-0.6723309646455609
28139,-0.7896017409911014
28140,-0.9057849292067379
28141,-0.020886123611714602
28142,-0.13491086706223687
28143,-0.24786464743099001
28144,-0.3597528942479268
28145,0.5294190244983199
28146,0.419645805399095
28147,0.310922212505243
28148,0.20324308004834774
28149,0.0966033150046311
28150,-0.00900210049748762
28151,-0.11357810692510532
28152,-0.21712956524265717
28153,-0.31966125496662806
28154,-0.4211778723718719
28155,-0.5216840288481753
28156,-0.6211842494056483
28157,-0.7196829713274319
28158,-0.8171845429681768
28159,-0.9136932226966641
28160,-1.0092131779808793
28161,-1.1037484846137804
28162,-1.1973031260779539
28163,-0.28988099304727655
28164,-0.38148588302365827
28165,-0.4721215001068376
28166,-0.561791454895211
28167,-0.6504992645155436
28168,-0.7382483527794215
28169,-0.8250420504642118
28170,-0.9108835957162451
28171,-0.9957761345739117
28172,-0.07972272160826543
28173,-0.16272632067871917
28174,-0.24478980580136
28175,-0.3259159621273522
28176,-0.40610748702886434
28177,-0.4853669912898917
28178,-0.5636970003993416
28179,-0.6410999559436712
28180,-0.7175782170963436
28181,-0.7931340622013398
28182,0.13223030955210302
28183,0.058512776366337005
28184,-0.014288708013379559
28185,-0.08617611623018662
28186,-0.1571513493266179
28187,-0.22721623883233266
28188,-0.29637254892559217
28189,-0.36462197866547896
28190,-0.4319661642918171
28191,-0.4984066815897461
28192,-0.5639450483158828
28193,-0.628582726682988
28194,-0.6923211259000304
28195,-0.7551616047645315
28196,-0.8171054743040802
28197,-0.8781540004638733
28198,-0.9383084068371428
28199,-0.9975698774353234
28200,-1.0559395594948038
28201,-1.113418566317125
28202,-1.1700079801394683
28203,-0.22570885503228366
28204,-0.28052221982093584
28205,-0.334449081028211
28206,-0.3874904258345715
28207,0.5603527749469582
28208,0.5090795638843868
28209,0.45868899393188833
28210,0.40918012542953863
28211,0.3605520231007022
28212,1.3128037530500878
28213,1.2659343797654716
28214,1.2199429631260188
28215,1.1748285554201607
28216,1.1305901983759132
28217,1.0872269202065108
28218,1.04473773267416
28219,1.0031216281747017
28220,0.9623775768459337
28221,0.922504523702286
28222,0.8835013857984941
28223,0.8453670494248993
28224,0.8081003673369134
28225,0.7717001560211518
28226,0.7361651930006801
28227,0.7014942141817744
28228,0.6676859112445461
28229,0.6347389290796928
28230,0.602651863273604
28231,0.571423257644017
28232,1.541051601828284
28233,1.5115353289262907
28234,1.482872813200001
28235,1.4550623678315282
28236,1.4281022427415901
28237,1.4019906224701013
28238,1.3767256241205743
28239,1.3523052953699832
28240,2.3287276125456304
28241,2.3059904787705032
28242,2.284091722178536
28243,2.2630290942010856
28244,2.2428002679258796
28245,1.2234028365296337
28246,1.2048343117854254
28247,1.1870921226458169
28248,1.170173613902735
28249,1.154076044924928
28250,1.1387965884738116
28251,1.1243323295984058
28252,1.1106802646100187
28253,1.097837300137189
28254,1.08580025226142
28255,1.074565845734091
28256,1.0641307132748756
28257,1.0544913949518997
28258,1.0456443376438198
28259,1.0375858945839376
28260,1.030312324986359
28261,1.023819793754165
28262,1.0181043712694424
28263,1.0131620332649924
28264,1.008988660777461
28265,1.005580040181522
28266,1.0029318633047322
28267,0.0010397276225369012
28268,-0.00010086346708515492
28269,-0.0004945002899772177
28270,-0.00014586646381520296
28271,0.0009402616114635443
28272,0.0027590153399672523
28273,0.005305434592040026
28274,0.008574468441393535
28275,0.01256097597617889
28276,0.01725972718295088
28277,0.02266540390240368
28278,0.028772600855692776
28279,0.03557582674009385
28280,0.043069505392734575
28281,-0.9487520229789488
28282,-0.9398945005014263
28283,-0.9303637502753976
28284,0.07983432504624577
28285,0.09069374474129754
28286,0.10220845156036729
28287,0.11437231332658548
28288,0.12717912459121772
28289,0.14062260834345086
28290,0.15469641777255227
28291,0.16939413808060916
28292,0.18470928834395867
28293,0.20063532342140786
28294,1.2171656359072833
28295,1.2342935581273233
28296,1.252012364175421
28297,1.2703152719891078
28298,1.289195445461707
28299,1.3086459965890245
28300,1.3286599876483915
