samples,audio
28207,333.6485908725067
28208,-2241.4324613706262
28209,-153.51362987169227
28210,3347.4051347707946
28211,1978.3238823072652
28212,780.2426627924697
28213,4789.161526541773
28214,5683.080524088527
28215,4948.999706142657
28216,4551.919123550535
28217,7444.838827256292
28218,7841.758868264618
28219,5241.679297605158
28220,5439.6001662985
28221,5172.521525323793
28222,3472.443425588038
28223,1837.3659178970438
28224,9.289052928008005
28225,142.21288120371264
28226,148.13745306825967
28227,-4560.937181335698
28228,-3330.0109720882992
28229,-2827.0838695124985
28230,-4143.155824192822
28231,-6049.226786993001
28232,-3682.2967090725415
28233,-3544.365541902389
28234,-2808.43323727974
28235,-2809.4997473421763
28236,780.434975418818
28237,-44.629021855188086
28238,1703.308307597755
28239,3581.247010147531
28240,3335.1871317596538
28241,3368.128717982961
28242,5847.071813937183
28243,4145.016464300273
28244,3354.962713295391
28245,4067.9106046773823
28246,3323.8601817186545
28247,1914.811487194321
28248,1303.764563366488
28249,963.7194519675736
28250,-2237.323805817467
28251,-2579.3651693701104
28252,-2584.404598658541
28253,-5340.442054259301
28254,-7345.4774973804115
28255,-4964.510889886025
28256,-5805.542194322688
28257,-7623.571373947185
28258,-6496.598392756054
28259,-3567.623215516728
28260,-4394.645807800327
28261,-4577.666136016001
28262,-2122.68416744685
28263,-620.6998702873159
28264,-913.7132136819478
28265,59.27583223453803
28266,1428.2672962960264
28267,1979.2612062627386
28268,1690.2575887780667
28269,1521.2564693246663
28270,1092.2578721799796
28271,1269.2618203713537
28272,430.26833563093487
28273,-1330.7225616494738
28274,-1642.710852463399
28275,-1374.6965192343407
28276,-2431.679545859871
28277,-3625.659917754985
28278,-1396.6376218945122
28279,197.38735314561472
28280,-3175.58498285155
28281,-1116.5546217823294
28282,2468.478442740941
28283,1355.5142153552056
28284,-727.4473010858972
28285,4839.593894457647
28286,4618.637801184347
28287,3929.6844164259574
28288,4260.733735624924
28289,7788.785752314714
28290,6629.840458103101
28291,5865.897842658495
28292,5521.957893699433
28293,5559.020596987238
28294,3765.0859363219292
28295,2705.1538935413896
28296,471.224448523742
28297,961.2975791929866
28298,928.3732615278132
28299,-3724.548530426423
28300,-2942.4678245426285
28301,-1497.38465059389
28302,-3246.2990402324494
28303,-6292.211026965861
28304,-2682.1206461304114
28305,-2539.027934861941
28306,-3177.9329320641123
28307,-3195.8356783743334
28308,1952.2637838726073
28309,-324.6345893170001
28310,699.4691564446956
28311,3160.574973969393
28312,3992.68281453665
28313,2033.7926279394442
28314,4987.904362531135
28315,4353.01796527365
28316,3374.13338178678
28317,3228.250556398383
28318,3574.3694321953544
28319,2150.4899510751825
28320,1583.6120537979384
28321,868.7356800385207
28322,-1735.1392315610005
28323,-1848.012743339099
28324,-2344.884918562736
28325,-4730.755821375669
28326,-6802.6255167472655
28327,-4099.494070421944
28328,-5633.361548869384
28329,-7717.228019235567
28330,-6386.093549294818
28331,-2800.958207402842
28332,-5117.82206245085
28333,-5240.685183820795
28334,-1976.5476413417696
28335,-307.40950524756613
28336,-2017.2708461353757
28337,-452.1317349256203
28338,1759.0077571771035
28339,1424.1475587220398
28340,1014.2875980493
28341,1630.427803325952
28342,1550.568102581291
28343,915.7084237413501
28344,862.848694662742
28345,-681.0111568340585
28346,-702.8712029318874
28347,-1401.7315157844203
28348,-1934.5921674839274
28349,-2531.453230029164
28350,558.68522470674
28351,-2409.1768749915273
28352,-2064.039600649007
28353,1137.0969764322813
28354,1839.232785206546
28355,-1476.6322450820237
28356,2173.5018151351505
28357,4957.634895786165
28358,2067.766927194614
28359,2645.8978401164713
28360,5553.027565777928
28361,6693.156035914272
28362,3087.283182809825
28363,5832.408939338968
28364,5447.533239008265
28365,4289.65601599971
28366,1459.7772052150412
28367,3182.896742321145
28368,402.014563796464
28369,1675.1306069783814
28370,-2858.7551898885395
28371,-1693.6428876034606
28372,-1604.5325459595065
28373,-1844.424223693326
28374,-5593.317978434187
28375,-2705.2138666526553
28376,-1631.1119436090385
28377,-2864.0122633016294
28378,-3670.914878414973
28379,864.1801597317514
28380,1589.2728012360858
28381,-1463.6370023367383
28382,2497.450702096612
28383,4589.535869187279
28384,2500.6184552030945
28385,1868.6984180764632
28386,5916.775717451089
28387,3629.8503147273977
28388,2496.9221731065245
28389,2188.991257632647
28390,4529.057535233563
28391,1239.1209747593098
28392,557.1815470187096
28393,-522.7607751863668
28394,-245.70601702909516
28395,-2739.6542016283565
28396,-3644.6053500220632
28397,-5470.559481143297
28398,-4297.516611799343
28399,-5342.476756653775
28400,-7169.439928211631
28401,-6472.406136807783
28402,-4106.375390598563
28403,-4910.3476955566475
28404,-6094.323055469251
28405,-2850.3014719396497
28406,-1045.2829443920048
28407,-2401.2674700794482
28408,-1599.255044095395
