per_A_0.wav_target_result_pesq,per_A_0.wav_target_reconstruction_pesq,per_A_0.wav_target_result_mse,per_A_0.wav_target_reconstruction_mse,per_A_0.wav_target_result_stoi,per_A_0.wav_target_reconstruction_stoi,per_A_0.wav_target_result_siib,per_A_0.wav_target_reconstruction_siib,per_A_0.wav_reconstruction_leakage_distraction,per_A_0.wav_reconstruction_leakage_contrast,per_A_1.wav_target_result_pesq,per_A_1.wav_target_reconstruction_pesq,per_A_1.wav_target_result_mse,per_A_1.wav_target_reconstruction_mse,per_A_1.wav_target_result_stoi,per_A_1.wav_target_reconstruction_stoi,per_A_1.wav_target_result_siib,per_A_1.wav_target_reconstruction_siib,per_A_1.wav_reconstruction_leakage_distraction,per_A_1.wav_reconstruction_leakage_contrast,per_B_0.wav_target_result_pesq,per_B_0.wav_target_reconstruction_pesq,per_B_0.wav_target_result_mse,per_B_0.wav_target_reconstruction_mse,per_B_0.wav_target_result_stoi,per_B_0.wav_target_reconstruction_stoi,per_B_0.wav_target_result_siib,per_B_0.wav_target_reconstruction_siib,per_B_0.wav_reconstruction_leakage_distraction,per_B_0.wav_reconstruction_leakage_contrast,per_B_1.wav_target_result_pesq,per_B_1.wav_target_reconstruction_pesq,per_B_1.wav_target_result_mse,per_B_1.wav_target_reconstruction_mse,per_B_1.wav_target_result_stoi,per_B_1.wav_target_reconstruction_stoi,per_B_1.wav_target_result_siib,per_B_1.wav_target_reconstruction_siib,per_B_1.wav_reconstruction_leakage_distraction,per_B_1.wav_reconstruction_leakage_contrast,ref_A_0.wav_target_result_pesq,ref_A_0.wav_target_reconstruction_pesq,ref_A_0.wav_target_result_mse,ref_A_0.wav_target_reconstruction_mse,ref_A_0.wav_target_result_stoi,ref_A_0.wav_target_reconstruction_stoi,ref_A_0.wav_target_result_siib,ref_A_0.wav_target_reconstruction_siib,ref_A_0.wav_reconstruction_leakage_distraction,ref_A_0.wav_reconstruction_leakage_contrast,ref_A_1.wav_target_result_pesq,ref_A_1.wav_target_reconstruction_pesq,ref_A_1.wav_target_result_mse,ref_A_1.wav_target_reconstruction_mse,ref_A_1.wav_target_result_stoi,ref_A_1.wav_target_reconstruction_stoi,ref_A_1.wav_target_result_siib,ref_A_1.wav_target_reconstruction_siib,ref_A_1.wav_reconstruction_leakage_distraction,ref_A_1.wav_reconstruction_leakage_contrast,ref_B_0.wav_target_result_pesq,ref_B_0.wav_target_reconstruction_pesq,ref_B_0.wav_target_result_mse,ref_B_0.wav_target_reconstruction_mse,ref_B_0.wav_target_result_stoi,ref_B_0.wav_target_reconstruction_stoi,ref_B_0.wav_target_result_siib,ref_B_0.wav_target_reconstruction_siib,ref_B_0.wav_reconstruction_leakage_distraction,ref_B_0.wav_reconstruction_leakage_contrast,ref_B_1.wav_target_result_pesq,ref_B_1.wav_target_reconstruction_pesq,ref_B_1.wav_target_result_mse,ref_B_1.wav_target_reconstruction_mse,ref_B_1.wav_target_result_stoi,ref_B_1.wav_target_reconstruction_stoi,ref_B_1.wav_target_result_siib,ref_B_1.wav_target_reconstruction_siib,ref_B_1.wav_reconstruction_leakage_distraction,ref_B_1.wav_reconstruction_leakage_contrast
2.827939748764038,2.972078800201416,-3.727114963001921,-3.980850839542072,0.9384072416282899,0.9462897261803694,1008.4626930151167,1152.9991203055233,16.191247752702864,11.686480121120177,2.962961196899414,3.071859359741211,-4.218367539079549,-4.4398309854518505,0.9173980755086355,0.9230123112840886,1006.9460904112855,1165.1532786598195,15.470640081405058,12.884606523321501,3.3366572856903076,3.6747047901153564,-3.9507886809488744,-4.17202534549636,0.9508198367095028,0.9591417593931223,1075.614799722695,1277.801484993755,5.1825852102991306,11.712280530979523,3.5364367961883545,3.6889021396636963,-4.468187089129883,-4.782090055257601,0.9595076569300388,0.963856700977073,1201.7654713667193,1302.0509224062303,0.0,14.868920913130939,2.463751792907715,3.994837999343872,-16.301892062340762,-19.329441116919313,0.9379507586649322,0.989004036639596,786.2511863670085,1295.172056342319,18.029137881600207,18.91494168278777,2.5139002799987793,3.95068621635437,-12.16976031905803,-17.137576834394295,0.937557452556088,0.9876421957432288,705.6931505286334,1233.7560778493494,29.50808991510671,13.790015469290463,2.306196451187134,3.95745587348938,-9.263193924859156,-11.09078072590582,0.9383530220640116,0.9870304054182462,816.0669621970161,1321.8241704726506,12.216738376938025,12.096858674434053,2.8299965858459473,4.352194309234619,-15.880907929853707,-18.264700139591802,0.9790431436822242,0.9950309760039213,1154.2974004694097,1335.7624872954837,0.0,19.39079698581564
3.1943161487579346,3.3818519115448,-5.844179521470455,-6.098296016957021,0.9460345975969459,0.9590666005663726,1038.9217100102696,1195.0073275822547,10.799910318204638,13.630589952562513,3.0952329635620117,3.3817994594573975,-6.209728551585107,-6.5098383175351815,0.9377213894899047,0.9447098004218928,1039.495737178728,1218.8683939303046,10.960882646360858,14.647360946074578,2.766244649887085,2.9411113262176514,-4.588531507907305,-4.859700412038917,0.9389528705845555,0.948392514842253,1082.0899533168465,1239.9396745582615,3.9038795198504346,13.03465079820618,2.961775779724121,3.113236427307129,-5.061021674554719,-5.317075755276325,0.9471276341351612,0.9527026435610836,1118.3805716152733,1236.092934256346,2.1916934621463753,14.831329091452902,2.47009539604187,3.9948384761810303,-16.217647710302398,-19.329437629342443,0.9321431729358576,0.9890041949884003,788.1289936953299,1295.2427104550682,10.869262202965018,18.719154928057705,2.4858691692352295,3.950669050216675,-13.526323500209012,-17.13757886559473,0.9330149032185112,0.9876419618883319,700.0301131088816,1233.4113549351343,17.09523659116001,15.935595081065216,2.5704495906829834,3.936724901199341,-10.756778920583143,-13.666110062545147,0.9081397955666206,0.9809597996792119,853.6540866028456,1292.6550912634257,18.252345621694595,13.212360191676158,3.166559934616089,4.305896282196045,-16.639711204898315,-19.12042675768806,0.9680125976998529,0.994376429859239,1157.3230580358027,1334.5746820888003,0.0,19.883782682498225
3.0458269119262695,3.2419614791870117,-4.639066737163098,-4.90512496580437,0.9464609192249858,0.9568853066726307,1034.6841419726761,1200.8784739749817,16.719123085381867,13.182878255597018,3.081955909729004,3.3075637817382812,-5.103084657109733,-5.361865360151156,0.9371843569149219,0.9465993130629067,1014.7221728360634,1218.55304283014,18.05301459464593,13.402618929767058,3.337690830230713,3.458122730255127,-4.355283406339007,-4.625897577625427,0.9307957325542822,0.942258152867586,1164.4811081118808,1267.9873119279625,0.21470890870045167,12.702846028008299,3.2469124794006348,3.3433539867401123,-4.894107694092232,-5.1368558374633855,0.9507430544714592,0.9551684834278412,1232.6054761213695,1286.2328149576097,0.0,15.175969083957991,2.4087398052215576,3.9948394298553467,-16.39509841599924,-19.32944206559886,0.9365870613009394,0.9890037481959546,718.4755343310806,1295.1407899477726,22.70036347243297,19.045154602993822,2.4411165714263916,3.9506802558898926,-13.571794230587388,-17.13758395939676,0.9367334263286805,0.9876425712475574,667.6834981342253,1233.5928646347315,28.502031697169123,16.02092314765738,2.498562812805176,4.015525817871094,-10.429772710818215,-13.33037711339607,0.9069113585569994,0.9830012489108086,1070.1321906637154,1333.9193156262684,8.33993264801962,12.540501399993158,3.1918609142303467,4.337384223937988,-16.662896820343654,-19.303482539363,0.9638620020826161,0.9910929754494148,1319.8059580669706,1335.7624872954837,0.0,19.7806022106304
3.5399317741394043,3.7164461612701416,-5.8552652230073265,-6.267110665718403,0.9603813884284648,0.9660080818922414,1144.1496268260391,1272.255433163475,2.1544667590689457,13.586319687855104,3.1699373722076416,3.365812063217163,-3.874151330437087,-4.075943424161577,0.9394202256036986,0.9450499324558046,1122.3296965332415,1270.160223161768,1.6734655639908027,13.65380426548902,2.7740304470062256,2.991217851638794,-3.1834227100940082,-3.5655838116197875,0.9310390574083309,0.9387596443394035,959.2076848881098,1173.422405251436,18.476295430830476,9.904671359999504,2.9394922256469727,3.035822629928589,-3.25168971121325,-3.394863647669098,0.9454633504096661,0.9504637207996303,1018.5684514074261,1161.5475306123917,9.244764624344555,13.521517464757624,2.6559383869171143,4.16853666305542,-15.007521832055078,-18.064174587985313,0.9667701302470109,0.9939374828720419,1001.6178471208607,1332.8952987363919,0.0,17.63228996676918,2.510054588317871,4.072188377380371,-11.314268420312459,-13.029312904475352,0.9654817547300204,0.9911866301632513,961.6398325785806,1333.6905342380558,3.4028811300444275,15.466965915185934,2.235055923461914,3.7116048336029053,-8.342349878651369,-12.986549169532244,0.903211489225056,0.9760538857879708,588.935257380763,1188.1117134889164,42.75085809315449,9.45548262452721,2.75465726852417,4.192930221557617,-17.401398953669332,-21.16470846798546,0.950484510435574,0.9892856721440807,895.978700626211,1324.320517762093,14.960570324613812,19.604470406237407
3.5581319332122803,3.782208204269409,-6.286807382792099,-6.6410856712494315,0.9611977076899563,0.96740691233504,1138.5938713703806,1290.5675930497773,1.680239947193968,13.218325745235024,3.1864938735961914,3.4872734546661377,-3.999854029425833,-4.2434331377709436,0.9421790899994587,0.947803581047295,1120.9493543304998,1293.1792482306523,3.1292201238260873,13.170333735671218,2.85498046875,3.0319032669067383,-4.518361770254323,-4.9192387625503295,0.9391163302687546,0.9489193636237107,1039.46574119974,1253.8224085711165,14.4225182944692,11.4637945840444,3.014141798019409,3.13621187210083,-4.863961040796183,-5.134722758869152,0.9486504881254465,0.9537455494644635,1110.1348922265302,1256.6855599090995,11.180608615984902,13.904058484271395,2.3841490745544434,4.168556213378906,-14.994803952574172,-18.064177178556605,0.9509287023030689,0.9939376113340375,805.9895538109723,1332.885957312893,0.5143830508490552,17.46625317733677,2.3309624195098877,4.072192192077637,-10.98895819742256,-13.029311757141446,0.9466973710494828,0.9911866204786144,752.0774530674613,1333.6774346393545,5.270205889630972,14.356963627861967,2.553586721420288,3.9367294311523438,-9.191865858529837,-13.666113525516453,0.9217717217910675,0.9809596338020851,723.5453198184842,1292.721684419138,36.07416544152697,10.393985008702264,3.086668014526367,4.305899620056152,-16.019557218685357,-19.120429253479436,0.9680234868933167,0.9943764037616349,1037.263460335702,1334.5657769529787,6.628135631666105,18.501996569379706
3.795869827270508,4.041837692260742,-6.77431403812305,-7.397914188568796,0.9668009677576249,0.973185909513802,1163.4628243452664,1317.7132778245177,12.188864831742663,12.92431271345285,3.3919568061828613,3.6708521842956543,-4.665504618509382,-5.020093271854693,0.9487618466353877,0.9559590909027558,1144.2429748305155,1326.017869073929,13.174195825746509,12.123875747574752,3.41817307472229,3.5599968433380127,-4.690389396472479,-5.27025824812535,0.9329126152140964,0.9432372624280363,1170.368424485998,1302.794167060118,10.715273298796937,10.54962125426935,3.327712297439575,3.4359939098358154,-5.177881777736464,-5.530570767702647,0.9512754340753635,0.9562793811917987,1248.6693108443149,1311.751657577611,0.0,13.952707773403203,2.349501371383667,4.168542385101318,-15.09788154466296,-18.064178375049803,0.9427833883594671,0.9939375241342817,689.5878811325881,1332.9203800292494,11.912620174500354,17.792253856559704,2.348478078842163,4.072203636169434,-11.003431746582258,-13.029315843605765,0.9464599500117044,0.9911867255661087,653.4957675683078,1333.7174113717374,19.546553042598717,14.442292004705466,2.524278402328491,4.01552677154541,-8.789655454212719,-13.33037361283327,0.9054016895910657,0.9830009587851497,995.798184722039,1333.911614011726,23.593382736271906,9.722129703227804,3.2115633487701416,4.337382793426514,-15.947719493855248,-19.303480541292586,0.9550270181479777,0.9910929887976667,1274.9551501337733,1335.7624872954837,0.0,18.398820011333548
2.7760279178619385,2.9408583641052246,-5.057678830804914,-5.339463109771195,0.9406971288906708,0.9483041708940728,1087.8471922193003,1203.285622965297,0.591676840283192,14.257710252256715,2.7247443199157715,2.903970241546631,-5.129707446376765,-5.3921530999996055,0.9248265033617646,0.9333921488190213,1056.1600965480936,1213.6802594454848,6.1603894400863695,14.494235509106229,3.0812747478485107,3.376091718673706,-4.912787305357084,-5.2626004346403965,0.94030366960124,0.9477278733829358,1003.8407113149735,1215.055704988732,8.497818135606643,12.208610649045129,3.289022922515869,3.442056179046631,-6.089822324852237,-6.226773345277556,0.9535465144953388,0.9598313415926284,1096.678544342287,1230.521833479531,9.339478442904408,15.528550476281422,2.97934889793396,4.171257495880127,-16.139831212722807,-19.085560370607187,0.963610111363185,0.9946110028900885,1073.4034581547235,1324.2855942937217,0.0,19.00065819937347,2.791365146636963,4.104837417602539,-13.69710286764047,-16.199214767924985,0.95107901182351,0.9913354806620042,982.8654429824601,1318.4825185780985,6.136509228854415,16.91321658092441,2.1740493774414062,3.7116010189056396,-9.907100327940315,-12.98655046144302,0.8929805058586819,0.9760536502809037,598.0551630738953,1188.1882575224463,26.973144135613744,12.103764192955195,2.722531318664551,4.192933082580566,-17.53528920217071,-21.164702843531895,0.9441272516963607,0.9892859763308158,885.8486278944713,1324.422043947805,7.5842274989896765,19.83605559104365
2.776344060897827,2.9151792526245117,-5.148142605188575,-5.3979904043515905,0.9356556793745179,0.9432275141458922,1058.059535847612,1211.9659830267206,11.506091407554862,12.804852006072952,2.6369757652282715,2.758788585662842,-4.628005066382859,-4.8576285730028115,0.9234469148914726,0.930076788630978,1039.9383227152807,1231.2995034220112,12.835138299674156,13.08689261097875,3.342087745666504,3.7348506450653076,-4.09894499127589,-4.367504869190077,0.9549471606882787,0.9616541622687206,1062.3180012400235,1297.9130695174754,5.25361981136664,11.296835256864643,3.5785229206085205,3.75620174407959,-4.927840934167716,-5.15408808947716,0.9633876164687442,0.9668322297215567,1209.5944554457626,1323.4529878582753,0.0,15.07970270557458,2.854215621948242,4.1712422370910645,-16.211620890223845,-19.08556143745267,0.9639669206776109,0.9946107894458951,919.907953277008,1324.267577247034,10.312112491994817,19.03041559468242,2.710756778717041,4.104830741882324,-12.015368802053313,-16.199208341608045,0.9534672571836973,0.991335393588464,857.618623060026,1318.4741407897568,22.669309532509345,13.657639143785369,2.140345573425293,3.957453966140747,-9.262852861349916,-11.090775983269312,0.925840404866659,0.987030608487804,658.8928398798491,1321.7699958761307,9.873489404955755,11.926772499986358,2.5290913581848145,4.352200984954834,-15.394529395885497,-18.2646989860693,0.9653377938062351,0.995030939152595,927.5168901878029,1335.7624872954837,0.0,18.240590710007986
2.963196039199829,3.132213592529297,-5.9913129399166785,-6.334049893131565,0.9463345488626598,0.9533712102997748,1103.6428606684733,1260.6964726557837,11.139868821786173,14.363529445822063,2.7873594760894775,2.987375497817993,-5.267744661279016,-5.529277227935571,0.9319975076582279,0.9391834233380536,1071.8757473707979,1288.4827950178178,11.751951250738188,14.072528400924185,3.3823490142822266,3.559424877166748,-4.826163894851579,-5.211429262550271,0.9320615294171611,0.9431473839994639,1176.0306575404938,1289.882253164738,2.388207765903161,12.7145981632432,3.3259878158569336,3.496562957763672,-5.688700621092947,-6.044269046627524,0.9520000439030739,0.9556813696393711,1247.21671417885,1303.910365970811,0.0,14.776836216251866,2.5787482261657715,4.171265125274658,-16.214087121640045,-19.085561517903326,0.9464816295399795,0.9946109263957371,787.3442822453545,1324.3074746997,15.37011264578232,19.160626973499166,2.5338006019592285,4.104830741882324,-13.204011423919617,-16.199210857383058,0.9353344187085751,0.9913355873094173,683.0381694455625,1318.416923836362,20.72637992762182,15.88854514556532,2.446455955505371,4.015524387359619,-10.295271386494335,-13.330378712617854,0.897667544781054,0.9830009391979736,953.4996375294523,1333.9174779520274,7.76540472698894,12.370418050093066,2.9639012813568115,4.337385177612305,-16.059497064855677,-19.30348122822721,0.9531277029475708,0.9910929742934567,1249.2622226943315,1335.7624872954837,0.0,18.6303960060561
3.2295782566070557,3.3394250869750977,-5.174368070965692,-5.3907440047361765,0.9434607374544361,0.9495986159189883,1212.5195875866543,1264.6759379657817,0.0,14.279540507219966,3.088183879852295,3.2529373168945312,-5.013085309196949,-5.286985600948292,0.9247626556559013,0.9327037519674126,1201.8283411604937,1274.775847959427,0.0,14.237837888981433,2.9247024059295654,3.266716957092285,-4.066994610518568,-4.378259467446171,0.938132654865323,0.9492524260492797,1005.8571802138317,1224.3821734104426,20.819842425477503,11.665857630647004,3.1875691413879395,3.353999137878418,-4.1368574323598,-4.32885542310827,0.9529442623399934,0.9599490784290704,1079.7278203283854,1228.2960637197139,15.619977447552394,14.224596700291913,2.985020637512207,4.314299583435059,-15.490500731089732,-18.583736509411295,0.9587273096029245,0.9932070813240782,1271.3893530669602,1335.7624872954837,0.0,17.967144219047043,2.794738292694092,4.137351989746094,-12.703867652083904,-15.245805380282118,0.9448449423559755,0.9891493262352768,1191.8593679799787,1335.7624872954837,0.0,15.938700420718742,2.1509652137756348,3.7116034030914307,-9.912697921461497,-12.986549991068781,0.9034525071927838,0.9760542321582704,567.8189966088869,1188.0938165515463,35.65163092500757,12.10117000765128,2.6628854274749756,4.1929426193237305,-17.777305096018406,-21.164704486895115,0.9473153437212348,0.9892860526020382,825.2620817730833,1324.365437940621,21.428355213172445,20.23846340312933
