samples,audio
28000,0.7339282052810477
28001,0.8861483537615304
28002,1.038514806922184
28003,1.1910031179747018
28004,1.3435885112373553
28005,1.4962458809170494
28006,0.6489497901508874
28007,0.8016744703127849
28008,0.9543938205905511
28009,1.1070814078387685
28010,1.259710466712654
28011,1.4122539000879697
28012,0.5646842797719147
28013,0.7169738475097955
28014,0.8690945162921389
28015,1.021017871966751
28016,1.1727151751600993
28017,0.3241573635122319
28018,0.47531505422929765
28019,0.6261585469575535
28020,0.7766578269826145
28021,0.9267825687574944
28022,1.0765021397628405
28023,0.2257856047025868
28024,0.37460173003806974
28025,0.5229189888634522
28026,0.6707055661251404
28027,0.8179293641876613
28028,0.9645580087482843
28029,1.1105588551024879
28030,1.2558989947621433
28031,1.4005452624281087
28032,1.5444642433186984
28033,1.6876222808552876
28034,0.8299854847061039
28035,0.9715197391890233
28036,1.112190712033972
28037,1.2519638635053156
28038,1.3908044558843762
28039,1.5286775633120104
28040,1.6655480819909128
28041,1.8013807407470976
28042,0.9361401119497617
28043,2.069790622788495
28044,2.2022965669065404
28045,2.3336221163885846
28046,2.4637313341012743
28047,2.5925881863844364
28048,2.720156556090694
28049,2.846400255970927
28050,2.9712830424027583
28051,3.0947686294589856
28052,3.216820703312623
28053,3.3374029369749407
28054,3.456479005362619
28055,3.5740126006898767
28056,3.689967448181148
28057,2.8043073220996257
28058,2.9169960620867075
28059,3.027997589807107
28060,3.137275925894116
28061,3.2447952071892328
28062,3.3505197042701043
28063,3.454413839260433
28064,2.556442203915256
28065,2.6565695779747056
28066,2.7547609477790873
28067,2.8509815251378505
28068,2.9451967664447434
28069,3.037372392031185
28070,3.1274744057496
28071,3.2154691147782026
28072,3.301323149638435
28073,3.3850034844160213
28074,3.466477457176316
28075,3.545712790564356
28076,3.6226776125797877
28077,3.6973404775165797
28078,3.769670387057151
28079,3.8396368115103
28080,3.9072097111820887
28081,3.9723595578685496
28082,4.035057356458872
28083,4.095274666637469
28084,4.152983624673075
28085,4.208156965282838
28086,4.260768043559068
28087,4.310790856946119
28088,3.3582000672546632
28089,3.4029710227003855
28090,3.445079779953921
28091,3.4845031261886388
28092,3.521218601112675
28093,3.555204518971432
28094,3.5864399905065616
28095,3.6149049448572637
28096,3.640580151389544
28097,3.663447241438915
28098,3.6834887299518524
28099,3.700688037011153
28100,3.7150295092301984
28101,3.7264984410009667
28102,3.735081095580496
28103,3.7407647260003873
28104,3.7435375957837813
28105,2.7433889994541554
28106,2.7403092828201516
28107,2.7342898630205528
28108,2.7253232483134586
28109,2.7134030575935726
28110,2.698524039621478
28111,2.6806820919487038
28112,2.65987427952232
28113,2.6360988529527534
28114,2.6093552664284756
28115,2.579644195261169
28116,2.546967553044981
28117,2.511328508413437
28118,2.4727315013776128
28119,2.4311822592291414
28120,2.3866878119916666
28121,2.3392565074043747
28122,2.2888980254212954
28123,2.2356233922100786
28124,2.1794449936340343
28125,2.120376588201286
28126,2.058433319464974
28127,1.9936317278585303
28128,1.9259897619501545
28129,0.8555267891007307
28130,0.7822636055095484
28131,0.7062224456323299
28132,0.6274269909562156
28133,0.5459023781165223
28134,0.46167520634025433
28135,0.37477354420153086
28136,0.28522693567428786
28137,0.1930664054678136
28138,0.0983244636309108
28139,0.0010351094106962333
28140,-0.09876616564771133
28141,-0.20104237537411063
28142,-0.3057550374319619
28143,-0.412864172575903
28144,-0.5223283047207032
28145,-0.6341044618340119
28146,-0.7481481776649356
28147,-0.8644134943201767
28148,-0.9828529656991203
28149,-1.1034176617989013
28150,-1.2260571739001267
28151,-1.350719620643572
28152,-1.4773516550077537
28153,-1.6058984721969063
28154,-1.7363038184485107
28155,-1.8685100007690485
28156,-3.0024578976062575
28157,-3.138086970465724
28158,-3.2753352764792103
28159,-3.4141394819316075
28160,-3.554434876752977
28161,-3.696155389981629
28162,-3.8392336062037082
28163,-3.983600782974247
28164,-4.129186869224115
28165,-4.2759205246567955
28166,-4.423729140138338
28167,-4.572538859083339
28168,-4.722274599839236
28169,-4.872860079070601
28170,-5.024217836144585
28171,-4.176269258518044
28172,-4.328934608126339
28173,-4.482133048773129
28174,-4.635782674519927
28175,-4.78980053907355
28176,-4.944102686168971
28177,-5.0986041809444655
28178,-5.253219142305269
28179,-5.4078607762713515
28180,-5.562441410304217
28181,-5.71687252860706
28182,-5.87106480839185
28183,-6.024928157106319
28184,-6.178371750613111
28185,-6.331304072312664
28186,-6.483632953200745
28187,-6.635265612850837
28188,-6.786108701310879
28189,-6.936068341903188
28190,-7.085050174915639
28191,-7.232959402171529
28192,-7.379700832464808
28193,-6.525178927846653
28194,-6.669297850748643
28195,-6.811961511927076
28196,-6.9530736192122555
28197,-7.0925377270458325
28198,-7.230257286788614
28199,-7.366135697780469
28200,-7.50007635913328
28201,-7.631982722237174
28202,-7.761758343959539
28203,-7.889306940515607
28204,-8.014532441988639
28205,-8.137339047477063
28206,-9.257631280845198
28207,-9.37531404705346
28208,-9.490292689043306
28209,-9.60247304515138
28210,-9.711761507026676
28211,-10.818065078023839
28212,-10.921291432044962
28213,-11.021348972801675
28214,-11.118146893468534
28215,-11.211595236698084
28216,-11.30160495496734
28217,-11.38808797122466
28218,-11.470957239805498
28219,-11.55012680758469
28220,-11.625511875332439
28221,-11.69702885924048
28222,-11.764595452584308
28223,-10.828130687486755
28224,-10.88755499674759
28225,-10.942790275703222
28226,-10.993759944080102
28227,-11.040389007804762
28228,-11.082604120733007
28229,-11.12033364626012
28230,-11.15350771877353
28231,-11.182058304908885
28232,-11.205919264569944
28233,-12.225026411672324
28234,-12.239317574570636
28235,-12.248732656128157
28236,-12.25321369338772
28237,-12.252704916802207
28238,-12.2471528089826
28239,-12.236506162921208
28240,-12.220716139647406
28241,-12.199736325272887
28242,-12.173522787383174
28243,-12.142034130731853
28244,-12.10523155219377
28245,-12.063078894933223
28246,-11.01554270174301
28247,-10.962592267510056
28248,-10.904199690763146
28249,-10.840339924258302
28250,-10.770990824557133
28251,-10.696133200553554
28252,-10.615750860904186
28253,-10.529830660317787
28254,-10.438362544659098
28255,-10.341339594822564
28256,-10.238758069331494
28257,-10.130617445618359
28258,-10.01692045994212
28259,-8.89767314589863
28260,-8.77288487148042
28261,-8.642568374642469
28262,-8.506739797330788
28263,-8.365418717931055
28264,-8.218628182094893
28265,-8.066394731901758
28266,-7.908748433314889
28267,-7.745722901890247
28268,-7.577355326697876
28269,-6.403686492415697
28270,-6.2247607995563445
28271,-6.040626282788237
28272,-5.851334627312809
28273,-5.6569411832604946
28274,-5.45750497806884
28275,-5.253088726806902
28276,-5.043758840410912
28277,-4.829585431797079
28278,-4.610642319818295
28279,-4.387007031032472
28280,-3.15876079925124
28281,-3.925988562838758
28282,-2.6887789597314873
28283,-5.4472243201509105
28284,-2.2014206569822714
28285,4.048532346206248
28286,1.3025313495283837
28287,1.5604693735517983
28288,5.822235818498983
28289,15.087716485897502
28290,16.356793602698495
28291,14.629345847881067
28292,22.90524838155846
28293,32.18437287660052
28294,36.466587552785256
28295,39.75175721349068
28296,41.03974328493672
28297,48.330403857984834
28298,53.623593732501526
28299,49.91916446428992
28300,45.21696441459211
28301,51.51683880216266
28302,51.81862975791218
28303,42.12217638211777
28304,32.42731480419537
28305,29.7338782450269
28306,31.041697081833384
28307,23.350598915582847
28308,15.660408640920284
28309,10.970948518604544
28310,10.282038250435225
28311,9.593495056650575
28312,5.9051337557753705
28313,7.216766846895663
28314,8.528204594335278
28315,5.839255114706994
28316,9.149724466309078
28317,14.459416740835813
28318,14.768134157368788
28319,12.075677158613548
28320,23.381844509344173
28321,33.68643339701612
28322,31.989239534505767
28323,29.29005726493298
28324,44.58867966852077
28325,53.88489867144439
28326,49.178505156619906
28327,46.469289076380065
28328,57.75703956698369
28329,62.041545064902486
28330,54.32259342482696
28331,48.59997203933134
28332,50.87346796013545
28333,52.142868020899364
28334,39.40795896148444
28335,32.66852755361301
28336,30.924360727856474
28337,29.175245701880065
28338,21.420970109870645
28339,22.66132213307184
28340,23.896090631349225
28341,27.12506527570655
28342,30.348036681672276
28343,43.564796543473776
28344,55.77513776891538
28345,54.97885461487459
28346,70.17574282332933
28347,81.36559975782733
28348,83.54822454030806
28349,79.72341818818548
28350,85.89098375159884
28351,90.05072645073768
28352,82.20245381314558
28353,73.34597581090632
28354,66.48110499761533
28355,65.6076566450375
28356,52.72544887935224
28357,41.83430281688587
28358,26.93404269923017
28359,23.02449602764584
28360,18.105493696648693
28361,7.176870126676199
28362,4.2384633957313795
28363,-1.7098846300990758
28364,-10.66832816735549
28365,-12.637017387248079
28366,-11.616098289135188
28367,-14.605712575539961
28368,-22.605997528808196
28369,-19.617085889509653
28370,-30.63910573668484
28371,-34.67218037003834
28372,-32.71642819417948
28373,-39.77196260501001
28374,-55.83889187835772
28375,-43.917319060954114
28376,-36.007341863852744
28377,-52.109052558383894
28378,-40.22253787474024
28379,-29.347878903286055
28380,-27.48515099868187
28381,-36.63442368691443
28382,-31.795760575320497
28383,-35.96921926569125
28384,-41.15485127054188
28385,-54.352701932629735
28386,-43.56281034780193
28387,-47.78520929125182
28388,-63.01992514726082
28389,-59.266977842501085
28390,-30.52638078297114
28391,-43.79814079463539
28392,-43.08225806783484
28393,-1.3787261055353568
28394,21.312468324524005
28395,22.99134523372159
28396,24.657931452424734
28397,76.31226066578695
28398,78.95437344541759
28399,74.58431727687457
28400,64.2021465829324
28401,85.80792274258133
28402,61.40171410571618
28403,44.9835960034763
28404,6.553650754200808
28405,-1.888032335032932
28406,-34.34135697131748
28407,-68.80621988329554
28408,-114.28251083303537
28409,-133.77011263242053
28410,-168.2689011640702
28411,-193.77874540680145
28412,-206.29950746564342
28413,-212.83104260640783
28414,-226.37319929481708
28415,-210.9258192401877
28416,-180.48873744366216
28417,-161.06178225097955
28418,-127.6447754097713
28419,-104.23753213136357
28420,-32.83986115706382
28421,-12.451564828906726
28422,2.927560835170638
28423,15.297726061757572
28424,74.65914723804028
28425,55.01204682355424
28426,14.356653257664092
28427,24.693200862818728
28428,18.021929743633876
28429,-46.656914318141624
28430,-90.34307997271698
28431,-116.03631041534496
28432,-154.7363435033352
28433,-205.44291187692562
28434,-238.1557430839377
28435,-240.87455970813966
28436,-243.59907950123662
28437,-249.32901551840334
