samples,audio
28000,-12.252971944115352
28001,-39.25641646127745
28002,1.7403937152803888
28003,15.737459158061235
28004,-26.265219667607152
28005,-24.26764240444993
28006,24.73019119595702
28007,68.72828127247165
28008,67.72662785375464
28009,33.72523085772514
28010,16.72409009110514
28011,42.72320524905478
28012,29.722575914900013
28013,4.722201559954305
28014,28.722081543435543
28015,34.72221511247943
28016,28.722601402250653
28017,-21.276760563847823
28018,-8.275871873865952
28019,30.725266273101603
28020,-29.27334743257599
28021,-39.27171441045669
28022,-36.26983618931646
28023,-13.267714406339358
28024,-30.265350806207714
28025,-78.26274724009211
28026,-36.259905664541954
28027,51.74317185972285
28028,48.74648316911869
28029,13.750025998602423
28030,-20.24620201682802
28031,32.7577966594626
28032,51.76201946743718
28033,-14.23353624783008
28034,7.771126765721365
28035,56.776005669103185
28036,70.7810975343316
28037,40.786399346566824
28038,7.791908006337012
28039,19.797620331844513
28040,17.803533061351892
28041,0.8096428556456345
28042,-23.184053699425107
28043,-22.177560090337103
28044,-16.17087987321176
28045,-47.16401667106653
28046,-48.156974171001934
28047,-24.14975612132704
28048,3.857633671374037
28049,-30.134808654768566
28050,-48.12708701386781
28051,-29.11920536918698
28052,-13.111167729999543
28053,-17.10297814840458
28054,-57.09464071610061
28055,-28.086159561120517
28056,36.92246115546933
28057,59.93121724290309
28058,37.940104484079605
28059,-6.0508813610463985
28060,8.95825544795158
28061,24.967510635409155
28062,-16.023120086972867
28063,2.986358983343285
28064,22.995943543216654
28065,11.005629287321954
28066,-19.984588088349405
28067,-19.97471288298444
28068,15.03525061255706
28069,-8.954701880754069
28070,-25.94457462661816
28071,-19.934371869917058
28072,14.07590216676426
28073,0.0862432866014049
28074,-26.903352678023197
28075,-27.89288986209488
28076,39.11762763543497
28077,15.128195755023487
28078,-7.8611895201190345
28079,11.149467839281975
28080,28.16016391184014
28081,45.170894828743165
28082,25.18165677694479
28083,17.192446002310664
28084,50.20325881271474
28085,65.21409158108281
28086,44.22494074837976
28087,32.23580282653736
28088,-4.753325598681066
28089,-0.7424478648816919
28090,-0.7315672303111711
28091,-36.72068687120036
28092,-31.70980987918434
28093,-33.698939258802085
28094,-34.68807792507848
28095,-37.67722870119247
28096,-41.66639431623373
28097,-14.655577403051225
28098,-30.644780496196226
28099,-33.63400602996238
28100,-22.623256336525827
28101,-26.61253364418736
28102,-8.601840075719078
28103,-29.59117764681802
28104,-28.580548264668266
28105,10.430046273386125
28106,31.44060428105569
28107,10.451124184206051
28108,23.461604521842755
28109,20.472043946978907
28110,25.482441227384623
28111,22.49279524621661
28112,-0.49689499747285426
28113,8.513369611651244
28114,9.523588305471044
28115,-9.466239567443228
28116,17.54388545818339
28117,3.553962964222245
28118,1.5639926489075036
28119,-5.426025673523549
28120,-22.416092073316275
28121,-16.406206505810985
28122,-32.39636881218186
28123,-29.386578720302484
28124,-10.376835845737922
28125,12.63286030713682
28126,39.6425103438922
28127,30.652114978673794
28128,39.66167503270701
28129,58.671191432676856
28130,22.680665208984266
28131,13.690097493879236
28132,20.69948951947181
28133,5.708842615622251
28134,13.718158207711136
28135,3.7274378142906874
28136,10.736683044618978
28137,24.745895596078142
28138,10.755077251478536
28139,0.7642298762505941
28140,-23.226644584473803
28141,-21.217544108888035
28142,-27.208466601643508
28143,-67.1994098970859
28144,-99.1903717625919
28145,-91.18134990200355
28146,-60.17234195915735
28147,-62.163345521504354
28148,-64.15435812381784
28149,-39.14537725198464
28150,-19.136400346875924
28151,7.872575191707192
28152,-14.118447998982804
28153,-11.109467248721753
28154,-19.100479858456787
28155,-14.09148310450464
28156,4.917525757199474
28157,20.926549486808156
28158,13.935590856228778
28159,23.944652644756665
28160,26.95373763468033
28161,57.962848606864654
28162,45.971988336317516
28163,-8.01884041225391
28164,-10.009634888891531
28165,13.999607637166594
28166,22.008889873046375
